item_id,agent_file,task_id,frame_index,confirmed_task
B2-0820,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,34,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0821,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,58,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0822,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,94,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access."
B2-0823,browser_use_results.json,dcd26e662a616d373ddd339747c6ce5b,9,"Take a weight management quiz to find a motivating article for a non-exercising, mostly eating out and can't control portions and cravings, and who has a strong support system, enjoys traveling, loves family time and cooking."
B2-0824,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,44,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0825,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,179,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0826,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,94,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0827,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,138,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0828,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,85,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0829,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,106,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0830,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,86,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0831,browser_use_results.json,dcd26e662a616d373ddd339747c6ce5b,12,"Take a weight management quiz to find a motivating article for a non-exercising, mostly eating out and can't control portions and cravings, and who has a strong support system, enjoys traveling, loves family time and cooking."
B2-0832,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,58,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0833,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,300,Find Devin Booker's highest-scoring points per game playoff run.
B2-0834,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,196,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0835,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,155,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0836,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,95,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0837,operator_results.json,11857213ca01510f12813740afd59918,41,"Add the most top-selling Adidas men's basketball shoe in red, size 10 to my cart."
B2-0838,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,13,Find a white female kitten within 35 miles of zip 77494.
B2-0839,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,85,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0840,browser_use_results.json,905cb53061c33aa2d77e485fe1fca516,2,Browse dermatologists within 10 miles of zip code 10019 and filter by only those who accept Blue Medicare Advantage.
B2-0841,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,51,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0842,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,96,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0843,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,81,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0844,seeact_results.json,f2be37a9a60fbc25b6b11cf622d17352,12,Find obedience trials in state of New York during the month of May.
B2-0845,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,159,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0846,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,93,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0847,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,83,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0848,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,40,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0849,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,205,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0850,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,170,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0851,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,45,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0852,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,164,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0853,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,72,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0854,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,115,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0855,agente_results.json,c181f903ec1107b850032c17cad88393,15,Help me identify a white round pill with 123 written on it.
B2-0856,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,24,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0857,operator_results.json,e43cbc8a0bf9e999884928d11006f894,24,"Browse the list of things to do in Miami that have a rating of 9+ (wonderful), last between 1 to 4 hours per session, cost under $100 per person, and are available for booking between next Monday and next Friday."
B2-0858,operator_results.json,ef289e34a2f59a707cb07e2a6229ff03,42,Compare the Acura CL 2003 with the ILX 2022.
B2-0859,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,20,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0860,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,64,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0861,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,162,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0862,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,142,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0863,claude_computer_use_3.7_results.json,0a54069a0ef542e571d1fee7f39c93d5,17,Browse senior spayed/neutered dogs near zip code 90028.
B2-0864,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,146,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0865,browser_use_results.json,905cb53061c33aa2d77e485fe1fca516,6,Browse dermatologists within 10 miles of zip code 10019 and filter by only those who accept Blue Medicare Advantage.
B2-0866,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,139,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0867,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,99,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0868,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,22,Find Devin Booker's highest-scoring points per game playoff run.
B2-0869,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,183,Find a white female kitten within 35 miles of zip 77494.
B2-0870,browser_use_results.json,dcd26e662a616d373ddd339747c6ce5b,16,"Take a weight management quiz to find a motivating article for a non-exercising, mostly eating out and can't control portions and cravings, and who has a strong support system, enjoys traveling, loves family time and cooking."
B2-0871,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,145,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0872,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,130,Find a white female kitten within 35 miles of zip 77494.
B2-0873,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,28,Find a white female kitten within 35 miles of zip 77494.
B2-0874,browser_use_results.json,905cb53061c33aa2d77e485fe1fca516,4,Browse dermatologists within 10 miles of zip code 10019 and filter by only those who accept Blue Medicare Advantage.
B2-0875,operator_results.json,a48e2f1ee8d87eaeea56fe5e730427e6,4,Pass the first trending chess puzzle.
B2-0876,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,99,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0877,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,317,Find Devin Booker's highest-scoring points per game playoff run.
B2-0878,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,21,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0879,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,83,Find Devin Booker's highest-scoring points per game playoff run.
B2-0880,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,59,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0881,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,86,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0882,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,320,Find Devin Booker's highest-scoring points per game playoff run.
B2-0883,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,98,Find a white female kitten within 35 miles of zip 77494.
B2-0884,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,22,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0885,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,21,Find a white female kitten within 35 miles of zip 77494.
B2-0886,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,48,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0887,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,65,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0888,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,23,Find a white female kitten within 35 miles of zip 77494.
B2-0889,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,98,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0890,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,80,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0891,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,57,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0892,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,295,Find Devin Booker's highest-scoring points per game playoff run.
B2-0893,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,73,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0894,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,108,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0895,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,166,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0896,operator_results.json,f2be37a9a60fbc25b6b11cf622d17352,10,Find obedience trials in state of New York during the month of May.
B2-0897,operator_results.json,753f372c189d3b306623cb0c65b50320,69,"Compare the U.S. ETP Odd Lot Rate (%) between Quartile 1 and Quartile 4, viewing quartiles by price, and display the chart with a logarithmic scale on the vertical axis."
B2-0898,operator_results.json,bf3b311cc8dce16d3de844f4b5875dfd,40,Compare Apple watches and  learn more about the ultra version on apple.
B2-0899,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,25,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0900,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,62,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0901,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,82,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0902,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,72,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0903,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,127,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0904,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,88,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0905,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,315,Find Devin Booker's highest-scoring points per game playoff run.
B2-0906,claude_computer_use_3.7_results.json,11abb668c751dd56bb41f296a8bb3a13,10,Find a store near zip 30010 that provides authorized Apple services for imacs and make this one my store.
B2-0907,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,42,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0908,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,17,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0909,claude_computer_use_3.7_results.json,11abb668c751dd56bb41f296a8bb3a13,24,Find a store near zip 30010 that provides authorized Apple services for imacs and make this one my store.
B2-0910,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,120,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0911,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,172,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0912,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,168,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0913,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,83,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0914,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,100,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0915,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,117,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0916,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,195,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0917,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,61,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0918,browser_use_results.json,905cb53061c33aa2d77e485fe1fca516,8,Browse dermatologists within 10 miles of zip code 10019 and filter by only those who accept Blue Medicare Advantage.
B2-0919,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,157,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0920,claude_computer_use_3.7_results.json,627f7a18d85f29a687234f1ade4585c2,17,Find the current league leader in total blocked shots.
B2-0921,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,75,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0922,claude_computer_use_3.7_results.json,11abb668c751dd56bb41f296a8bb3a13,28,Find a store near zip 30010 that provides authorized Apple services for imacs and make this one my store.
B2-0923,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,93,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0924,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,175,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0925,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,73,Find a white female kitten within 35 miles of zip 77494.
B2-0926,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,110,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0927,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,98,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0928,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,116,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0929,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,16,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access."
B2-0930,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,123,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0931,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,291,Find Devin Booker's highest-scoring points per game playoff run.
B2-0932,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,24,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0933,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,33,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0934,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,139,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0935,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,165,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0936,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,116,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0937,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,21,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0938,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,434,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access."
B2-0939,operator_results.json,28e7574e7bd6d14f36d2988a5ef2bd23,34,"Get a part-time job within 5 miles of Moscow, Idaho in the accommodation and food services industry, as a chef, and show jobs for corporate only."
B2-0940,agente_results.json,c181f903ec1107b850032c17cad88393,13,Help me identify a white round pill with 123 written on it.
B2-0941,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,47,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0942,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,19,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0943,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,79,Find a white female kitten within 35 miles of zip 77494.
B2-0944,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,44,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0945,browser_use_results.json,dcd26e662a616d373ddd339747c6ce5b,18,"Take a weight management quiz to find a motivating article for a non-exercising, mostly eating out and can't control portions and cravings, and who has a strong support system, enjoys traveling, loves family time and cooking."
B2-0946,operator_results.json,753f372c189d3b306623cb0c65b50320,70,"Compare the U.S. ETP Odd Lot Rate (%) between Quartile 1 and Quartile 4, viewing quartiles by price, and display the chart with a logarithmic scale on the vertical axis."
B2-0947,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,153,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0948,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,56,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0949,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,10,Find a white female kitten within 35 miles of zip 77494.
B2-0950,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,42,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0951,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,43,Find a white female kitten within 35 miles of zip 77494.
B2-0952,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,66,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0953,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,123,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0954,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,27,Find a white female kitten within 35 miles of zip 77494.
B2-0955,operator_results.json,da8f3823a827c7d3a492f383808e7912,20,Find and open the earliest press release.
B2-0956,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,210,Find Devin Booker's highest-scoring points per game playoff run.
B2-0957,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,71,Find a white female kitten within 35 miles of zip 77494.
B2-0958,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,124,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0959,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,104,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0960,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,26,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0961,operator_results.json,1223b07536a87e0170ff87cbbebd1d3c,16,"Complete a multiplication quiz on https://www.coolmath4kids.com/, covering multiplication facts for 11-12. The quiz should consist of 10 questions, with unlimited time allowed for each. The goal is to achieve a perfect score of 10 out of 10."
B2-0962,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,55,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0963,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,37,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0964,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,187,Find a white female kitten within 35 miles of zip 77494.
B2-0965,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,30,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0966,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,162,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0967,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,84,Find a white female kitten within 35 miles of zip 77494.
B2-0968,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,16,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0969,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,53,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0970,operator_results.json,bf3b311cc8dce16d3de844f4b5875dfd,36,Compare Apple watches and  learn more about the ultra version on apple.
B2-0971,operator_results.json,753f372c189d3b306623cb0c65b50320,12,"Compare the U.S. ETP Odd Lot Rate (%) between Quartile 1 and Quartile 4, viewing quartiles by price, and display the chart with a logarithmic scale on the vertical axis."
B2-0972,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,14,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0973,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,7,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0974,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,141,Find a white female kitten within 35 miles of zip 77494.
B2-0975,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,65,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0976,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,136,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
