agent_file,task_id,T,n_scored,n_qualified,n_keep,n_discard,hit_cap
operator_results.json,c3307a70bb12ebf56cc9ec926b368f15,3,6,2,2,0,0
operator_results.json,c3307a70bb12ebf56cc9ec926b368f15,4,6,1,1,0,0
operator_results.json,c39d6c245f8243993e707d54d2f4acec,2,20,12,12,0,0
operator_results.json,c39d6c245f8243993e707d54d2f4acec,3,20,9,9,0,0
operator_results.json,c39d6c245f8243993e707d54d2f4acec,4,20,0,0,0,0
operator_results.json,c3a333968fc3c43d7f2688f425a0d633,2,30,19,19,0,0
operator_results.json,c3a333968fc3c43d7f2688f425a0d633,3,30,16,16,0,0
operator_results.json,c3a333968fc3c43d7f2688f425a0d633,4,30,1,1,0,0
operator_results.json,c43a7dccf5c44f7b45a821e712dd1970,2,46,15,15,0,0
operator_results.json,c43a7dccf5c44f7b45a821e712dd1970,3,46,7,7,0,0
operator_results.json,c43a7dccf5c44f7b45a821e712dd1970,4,46,0,0,0,0
operator_results.json,c521933dad9c0ef9f1dfa2f38b8e4405,2,20,12,12,0,0
operator_results.json,c521933dad9c0ef9f1dfa2f38b8e4405,3,20,9,9,0,0
operator_results.json,c521933dad9c0ef9f1dfa2f38b8e4405,4,20,6,6,0,0
operator_results.json,c577a14301a725e09ccd269a3e0b271e,2,47,35,35,0,0
operator_results.json,c577a14301a725e09ccd269a3e0b271e,3,47,27,27,0,0
operator_results.json,c577a14301a725e09ccd269a3e0b271e,4,47,3,3,0,0
operator_results.json,c698ff3fc0f6cbce39947c597ab5749b,2,22,20,20,0,0
operator_results.json,c698ff3fc0f6cbce39947c597ab5749b,3,22,20,20,0,0
operator_results.json,c698ff3fc0f6cbce39947c597ab5749b,4,22,20,20,0,0
operator_results.json,c6c9dc6079677cef594cec2fa6b16602,2,52,35,35,0,0
operator_results.json,c6c9dc6079677cef594cec2fa6b16602,3,52,27,27,0,0
operator_results.json,c6c9dc6079677cef594cec2fa6b16602,4,52,3,3,0,0
operator_results.json,c7c07ec10c668625a21ba64165d719bb,2,14,5,5,0,0
operator_results.json,c7c07ec10c668625a21ba64165d719bb,3,14,3,3,0,0
operator_results.json,c7c07ec10c668625a21ba64165d719bb,4,14,3,3,0,0
operator_results.json,c801d1c951f59297f526bab84fa86c6e,2,60,31,31,0,0
operator_results.json,c801d1c951f59297f526bab84fa86c6e,3,60,25,25,0,0
operator_results.json,c801d1c951f59297f526bab84fa86c6e,4,60,1,1,0,0
operator_results.json,c8c1ff115879b3afd14280beb1559b13,2,2,0,0,0,0
operator_results.json,c8c1ff115879b3afd14280beb1559b13,3,2,0,0,0,0
operator_results.json,c8c1ff115879b3afd14280beb1559b13,4,2,0,0,0,0
operator_results.json,c8d7f2aa7eb5dd074c48c9f76f8659ad,2,8,4,4,0,0
operator_results.json,c8d7f2aa7eb5dd074c48c9f76f8659ad,3,8,2,2,0,0
operator_results.json,c8d7f2aa7eb5dd074c48c9f76f8659ad,4,8,1,1,0,0
operator_results.json,c94551d2b18f9ad0ab31b0bd98ca42e3,2,13,9,9,0,0
operator_results.json,c94551d2b18f9ad0ab31b0bd98ca42e3,3,13,8,8,0,0
operator_results.json,c94551d2b18f9ad0ab31b0bd98ca42e3,4,13,3,3,0,0
operator_results.json,cad62d2be0c53f08a416457486b3db23,2,12,10,10,0,0
operator_results.json,cad62d2be0c53f08a416457486b3db23,3,12,8,8,0,0
operator_results.json,cad62d2be0c53f08a416457486b3db23,4,12,6,6,0,0
operator_results.json,ce616721ce9aeda69890fbccb29677a6,2,8,6,6,0,0
operator_results.json,ce616721ce9aeda69890fbccb29677a6,3,8,5,5,0,0
operator_results.json,ce616721ce9aeda69890fbccb29677a6,4,8,1,1,0,0
operator_results.json,cf757a775fa1224acfc7998489e199a8,2,22,20,20,0,0
operator_results.json,cf757a775fa1224acfc7998489e199a8,3,22,17,17,0,0
operator_results.json,cf757a775fa1224acfc7998489e199a8,4,22,7,7,0,0
operator_results.json,cfafe3771369d1d261e9f7ecd44c296d,2,21,17,17,0,0
operator_results.json,cfafe3771369d1d261e9f7ecd44c296d,3,21,16,16,0,0
operator_results.json,cfafe3771369d1d261e9f7ecd44c296d,4,21,5,5,0,0
operator_results.json,d02d236836924919f35f2438d9ed2374,2,26,7,7,0,0
operator_results.json,d02d236836924919f35f2438d9ed2374,3,26,7,7,0,0
operator_results.json,d02d236836924919f35f2438d9ed2374,4,26,1,1,0,0
operator_results.json,d1807551297ac60ecaaabbd2a2ed301a,2,24,7,7,0,0
operator_results.json,d1807551297ac60ecaaabbd2a2ed301a,3,24,2,2,0,0
operator_results.json,d1807551297ac60ecaaabbd2a2ed301a,4,24,0,0,0,0
operator_results.json,d1970c16271496cbbe166ecbecc0a1d8,2,44,32,32,0,0
operator_results.json,d1970c16271496cbbe166ecbecc0a1d8,3,44,24,24,0,0
operator_results.json,d1970c16271496cbbe166ecbecc0a1d8,4,44,3,3,0,0
operator_results.json,d392e154c1c6ffbb26e2331c3afafc67,2,11,7,7,0,0
operator_results.json,d392e154c1c6ffbb26e2331c3afafc67,3,11,7,7,0,0
operator_results.json,d392e154c1c6ffbb26e2331c3afafc67,4,11,1,1,0,0
operator_results.json,d4fb78b7e74508cd3b33f01cf9200997,2,18,5,5,0,0
operator_results.json,d4fb78b7e74508cd3b33f01cf9200997,3,18,3,3,0,0
operator_results.json,d4fb78b7e74508cd3b33f01cf9200997,4,18,1,1,0,0
operator_results.json,d5c34bf39eb6096ae5d439325cde4d32,2,4,3,3,0,0
operator_results.json,d5c34bf39eb6096ae5d439325cde4d32,3,4,3,3,0,0
operator_results.json,d5c34bf39eb6096ae5d439325cde4d32,4,4,1,1,0,0
operator_results.json,d71be72aa25c3eab8eea47a0e60382e2,2,25,23,23,0,0
operator_results.json,d71be72aa25c3eab8eea47a0e60382e2,3,25,20,20,0,0
operator_results.json,d71be72aa25c3eab8eea47a0e60382e2,4,25,11,11,0,0
operator_results.json,d730f4ff450da1bd60a836163736ef6a,2,30,8,8,0,0
operator_results.json,d730f4ff450da1bd60a836163736ef6a,3,30,5,5,0,0
operator_results.json,d730f4ff450da1bd60a836163736ef6a,4,30,0,0,0,0
operator_results.json,d7c955b47af68e01766fa86d0bee08a7,2,18,15,15,0,0
operator_results.json,d7c955b47af68e01766fa86d0bee08a7,3,18,14,14,0,0
operator_results.json,d7c955b47af68e01766fa86d0bee08a7,4,18,2,2,0,0
operator_results.json,d8e2a81fa621ce4737e5ea85671b630e,2,14,13,13,0,0
operator_results.json,d8e2a81fa621ce4737e5ea85671b630e,3,14,9,9,0,0
operator_results.json,d8e2a81fa621ce4737e5ea85671b630e,4,14,1,1,0,0
operator_results.json,d9a8689393effeed75ea0866e44e1def,2,6,1,1,0,0
operator_results.json,d9a8689393effeed75ea0866e44e1def,3,6,1,1,0,0
operator_results.json,d9a8689393effeed75ea0866e44e1def,4,6,1,1,0,0
operator_results.json,d9d8b7d84a3f8d057e368254fe8d65e2,2,9,6,6,0,0
operator_results.json,d9d8b7d84a3f8d057e368254fe8d65e2,3,9,5,5,0,0
operator_results.json,d9d8b7d84a3f8d057e368254fe8d65e2,4,9,1,1,0,0
operator_results.json,da8f3823a827c7d3a492f383808e7912,2,103,66,50,16,1
operator_results.json,da8f3823a827c7d3a492f383808e7912,3,103,46,46,0,0
operator_results.json,da8f3823a827c7d3a492f383808e7912,4,103,6,6,0,0
operator_results.json,db1ffb5e60578597d1c3aa3c389ac7b1,2,6,4,4,0,0
operator_results.json,db1ffb5e60578597d1c3aa3c389ac7b1,3,6,4,4,0,0
operator_results.json,db1ffb5e60578597d1c3aa3c389ac7b1,4,6,1,1,0,0
operator_results.json,dcd26e662a616d373ddd339747c6ce5b,2,15,10,10,0,0
operator_results.json,dcd26e662a616d373ddd339747c6ce5b,3,15,8,8,0,0
operator_results.json,dcd26e662a616d373ddd339747c6ce5b,4,15,5,5,0,0
operator_results.json,dd44c665cec1e9c929a4c5f074e7844a,2,27,22,22,0,0
operator_results.json,dd44c665cec1e9c929a4c5f074e7844a,3,27,20,20,0,0
operator_results.json,dd44c665cec1e9c929a4c5f074e7844a,4,27,7,7,0,0
operator_results.json,e24662008c3be5d56f986f232fcec447,2,5,1,1,0,0
operator_results.json,e24662008c3be5d56f986f232fcec447,3,5,1,1,0,0
operator_results.json,e24662008c3be5d56f986f232fcec447,4,5,1,1,0,0
operator_results.json,e3ab665e01e7632ce33ac1aeca14aff6,2,6,1,1,0,0
operator_results.json,e3ab665e01e7632ce33ac1aeca14aff6,3,6,1,1,0,0
operator_results.json,e3ab665e01e7632ce33ac1aeca14aff6,4,6,0,0,0,0
operator_results.json,e43cbc8a0bf9e999884928d11006f894,2,53,48,48,0,0
operator_results.json,e43cbc8a0bf9e999884928d11006f894,3,53,42,42,0,0
operator_results.json,e43cbc8a0bf9e999884928d11006f894,4,53,15,15,0,0
operator_results.json,e4e097222d13a2560db6f6892612dab6,2,65,51,50,1,1
operator_results.json,e4e097222d13a2560db6f6892612dab6,3,65,38,38,0,0
operator_results.json,e4e097222d13a2560db6f6892612dab6,4,65,1,1,0,0
operator_results.json,e4e19e04286f644d747d8c5a79d17fac,2,9,7,7,0,0
operator_results.json,e4e19e04286f644d747d8c5a79d17fac,3,9,7,7,0,0
operator_results.json,e4e19e04286f644d747d8c5a79d17fac,4,9,3,3,0,0
operator_results.json,e7301bb694871429bf2eb36c3a72186c,2,22,16,16,0,0
operator_results.json,e7301bb694871429bf2eb36c3a72186c,3,22,14,14,0,0
operator_results.json,e7301bb694871429bf2eb36c3a72186c,4,22,6,6,0,0
operator_results.json,e7f6cca9a8875f98fee3b711ead3a444,2,2,0,0,0,0
operator_results.json,e7f6cca9a8875f98fee3b711ead3a444,3,2,0,0,0,0
operator_results.json,e7f6cca9a8875f98fee3b711ead3a444,4,2,0,0,0,0
operator_results.json,e9f4dfc67e0e6aa37f05f7cc5aa7428c,2,12,6,6,0,0
operator_results.json,e9f4dfc67e0e6aa37f05f7cc5aa7428c,3,12,4,4,0,0
operator_results.json,e9f4dfc67e0e6aa37f05f7cc5aa7428c,4,12,1,1,0,0
operator_results.json,eb2db4b769c145dbe6ba4f74f3e0de98,2,108,31,31,0,0
operator_results.json,eb2db4b769c145dbe6ba4f74f3e0de98,3,108,24,24,0,0
operator_results.json,eb2db4b769c145dbe6ba4f74f3e0de98,4,108,3,3,0,0
operator_results.json,eb323dc584156d0eb3a2b90bb8c4b791,2,20,15,15,0,0
operator_results.json,eb323dc584156d0eb3a2b90bb8c4b791,3,20,11,11,0,0
operator_results.json,eb323dc584156d0eb3a2b90bb8c4b791,4,20,6,6,0,0
operator_results.json,ec78d3a635e417bc2a80d03ca93d7165,2,19,11,11,0,0
operator_results.json,ec78d3a635e417bc2a80d03ca93d7165,3,19,8,8,0,0
operator_results.json,ec78d3a635e417bc2a80d03ca93d7165,4,19,2,2,0,0
operator_results.json,ef289e34a2f59a707cb07e2a6229ff03,2,90,50,50,0,0
operator_results.json,ef289e34a2f59a707cb07e2a6229ff03,3,90,37,37,0,0
operator_results.json,ef289e34a2f59a707cb07e2a6229ff03,4,90,5,5,0,0
operator_results.json,f00e7accfb4a5e09680bdb326e6274ad,2,29,21,21,0,0
operator_results.json,f00e7accfb4a5e09680bdb326e6274ad,3,29,17,17,0,0
operator_results.json,f00e7accfb4a5e09680bdb326e6274ad,4,29,15,15,0,0
operator_results.json,f05e87c5b92d9869e08806103c1c15a1,2,15,9,9,0,0
operator_results.json,f05e87c5b92d9869e08806103c1c15a1,3,15,9,9,0,0
operator_results.json,f05e87c5b92d9869e08806103c1c15a1,4,15,1,1,0,0
operator_results.json,f158345f8489e0d1d91e28768c39bca1,2,2,0,0,0,0
operator_results.json,f158345f8489e0d1d91e28768c39bca1,3,2,0,0,0,0
operator_results.json,f158345f8489e0d1d91e28768c39bca1,4,2,0,0,0,0
operator_results.json,f2097f92a10d42a842c14179f422311e,2,9,3,3,0,0
operator_results.json,f2097f92a10d42a842c14179f422311e,3,9,3,3,0,0
operator_results.json,f2097f92a10d42a842c14179f422311e,4,9,3,3,0,0
operator_results.json,f27b393bbd2082f92b566270c4b74fe6,2,13,8,8,0,0
operator_results.json,f27b393bbd2082f92b566270c4b74fe6,3,13,8,8,0,0
operator_results.json,f27b393bbd2082f92b566270c4b74fe6,4,13,5,5,0,0
operator_results.json,f27c0a7b8b0bb33d37698dff227fc8d7,2,22,16,16,0,0
operator_results.json,f27c0a7b8b0bb33d37698dff227fc8d7,3,22,13,13,0,0
operator_results.json,f27c0a7b8b0bb33d37698dff227fc8d7,4,22,1,1,0,0
operator_results.json,f2be37a9a60fbc25b6b11cf622d17352,2,104,77,50,27,1
operator_results.json,f2be37a9a60fbc25b6b11cf622d17352,3,104,48,48,0,0
operator_results.json,f2be37a9a60fbc25b6b11cf622d17352,4,104,0,0,0,0
operator_results.json,f389398d2eeb29e5571e00439c57eb76,2,12,4,4,0,0
operator_results.json,f389398d2eeb29e5571e00439c57eb76,3,12,3,3,0,0
operator_results.json,f389398d2eeb29e5571e00439c57eb76,4,12,0,0,0,0
operator_results.json,f707d765bca668830745d20807d7bee6,2,22,12,12,0,0
operator_results.json,f707d765bca668830745d20807d7bee6,3,22,8,8,0,0
operator_results.json,f707d765bca668830745d20807d7bee6,4,22,2,2,0,0
operator_results.json,fa9adb815b85d259f943d81874a052e5,2,18,2,2,0,0
operator_results.json,fa9adb815b85d259f943d81874a052e5,3,18,2,2,0,0
operator_results.json,fa9adb815b85d259f943d81874a052e5,4,18,0,0,0,0
operator_results.json,fb7b4f784cfde003e2548fdf4e8d6b4f,2,7,1,1,0,0
operator_results.json,fb7b4f784cfde003e2548fdf4e8d6b4f,3,7,1,1,0,0
operator_results.json,fb7b4f784cfde003e2548fdf4e8d6b4f,4,7,1,1,0,0
operator_results.json,fc53ddd3421411a41c1020a3fdc84ec4,2,3,0,0,0,0
operator_results.json,fc53ddd3421411a41c1020a3fdc84ec4,3,3,0,0,0,0
operator_results.json,fc53ddd3421411a41c1020a3fdc84ec4,4,3,0,0,0,0
operator_results.json,fcf4952d2a1d80ea505c555c3c3b54e7,2,53,33,33,0,0
operator_results.json,fcf4952d2a1d80ea505c555c3c3b54e7,3,53,19,19,0,0
operator_results.json,fcf4952d2a1d80ea505c555c3c3b54e7,4,53,1,1,0,0
operator_results.json,fd787623166785d84093565bf945fd24,2,8,5,5,0,0
operator_results.json,fd787623166785d84093565bf945fd24,3,8,4,4,0,0
operator_results.json,fd787623166785d84093565bf945fd24,4,8,3,3,0,0
operator_results.json,fe33894188d20d7469f37a9fd855e7ff,2,185,162,50,112,1
operator_results.json,fe33894188d20d7469f37a9fd855e7ff,3,185,135,50,85,1
operator_results.json,fe33894188d20d7469f37a9fd855e7ff,4,185,0,0,0,0
seeact_results.json,0059adc6b12a3822305deb68929b2de8,2,25,18,18,0,0
seeact_results.json,0059adc6b12a3822305deb68929b2de8,3,25,12,12,0,0
seeact_results.json,0059adc6b12a3822305deb68929b2de8,4,25,5,5,0,0
seeact_results.json,005be9dd91c95669d6ddde9ae667125c,2,19,3,3,0,0
seeact_results.json,005be9dd91c95669d6ddde9ae667125c,3,19,3,3,0,0
seeact_results.json,005be9dd91c95669d6ddde9ae667125c,4,19,2,2,0,0
seeact_results.json,0170ca95038b05fa58d463fe627ac605,2,25,23,23,0,0
seeact_results.json,0170ca95038b05fa58d463fe627ac605,3,25,23,23,0,0
seeact_results.json,0170ca95038b05fa58d463fe627ac605,4,25,19,19,0,0
seeact_results.json,01abae9608f2d8752a83e08f136f720c,2,25,0,0,0,0
seeact_results.json,01abae9608f2d8752a83e08f136f720c,3,25,0,0,0,0
seeact_results.json,01abae9608f2d8752a83e08f136f720c,4,25,0,0,0,0
seeact_results.json,046138801a05ddf56ad94e8672942496,2,18,4,4,0,0
seeact_results.json,046138801a05ddf56ad94e8672942496,3,18,1,1,0,0
seeact_results.json,046138801a05ddf56ad94e8672942496,4,18,1,1,0,0
seeact_results.json,05483c50cc9b04c8ac44c574758fb2bd,2,25,12,12,0,0
seeact_results.json,05483c50cc9b04c8ac44c574758fb2bd,3,25,10,10,0,0
seeact_results.json,05483c50cc9b04c8ac44c574758fb2bd,4,25,1,1,0,0
seeact_results.json,0632e496d37badee0350dad358f047c5,2,25,9,9,0,0
seeact_results.json,0632e496d37badee0350dad358f047c5,3,25,6,6,0,0
seeact_results.json,0632e496d37badee0350dad358f047c5,4,25,6,6,0,0
seeact_results.json,070c907d34a4ce71dfdbea38f9c5d4d8,2,25,22,22,0,0
seeact_results.json,070c907d34a4ce71dfdbea38f9c5d4d8,3,25,20,20,0,0
seeact_results.json,070c907d34a4ce71dfdbea38f9c5d4d8,4,25,11,11,0,0
seeact_results.json,07bdc595306729a028ba06cc7451a80a,2,5,3,3,0,0
seeact_results.json,07bdc595306729a028ba06cc7451a80a,3,5,3,3,0,0
seeact_results.json,07bdc595306729a028ba06cc7451a80a,4,5,2,2,0,0
seeact_results.json,07ec4a12cba8090e2dc524d558ac7675,2,7,5,5,0,0
seeact_results.json,07ec4a12cba8090e2dc524d558ac7675,3,7,4,4,0,0
seeact_results.json,07ec4a12cba8090e2dc524d558ac7675,4,7,2,2,0,0
seeact_results.json,0a0fa834ce41b5297c6474293383759d,2,11,3,3,0,0
seeact_results.json,0a0fa834ce41b5297c6474293383759d,3,11,3,3,0,0
seeact_results.json,0a0fa834ce41b5297c6474293383759d,4,11,3,3,0,0
seeact_results.json,0a54069a0ef542e571d1fee7f39c93d5,2,25,18,18,0,0
seeact_results.json,0a54069a0ef542e571d1fee7f39c93d5,3,25,11,11,0,0
seeact_results.json,0a54069a0ef542e571d1fee7f39c93d5,4,25,1,1,0,0
seeact_results.json,0b2623e9fa5cea997f76490bcbc5220f,2,25,22,22,0,0
seeact_results.json,0b2623e9fa5cea997f76490bcbc5220f,3,25,19,19,0,0
seeact_results.json,0b2623e9fa5cea997f76490bcbc5220f,4,25,4,4,0,0
seeact_results.json,0b51b4fa0295ae80ccd176ebdad6fff6,2,7,2,2,0,0
seeact_results.json,0b51b4fa0295ae80ccd176ebdad6fff6,3,7,1,1,0,0
seeact_results.json,0b51b4fa0295ae80ccd176ebdad6fff6,4,7,0,0,0,0
seeact_results.json,0b838cd54f826c59c71f600c56b89a11,2,10,3,3,0,0
seeact_results.json,0b838cd54f826c59c71f600c56b89a11,3,10,1,1,0,0
seeact_results.json,0b838cd54f826c59c71f600c56b89a11,4,10,0,0,0,0
seeact_results.json,0e42c3a73f2aece1f854e0ba55b7c8b0,2,7,1,1,0,0
seeact_results.json,0e42c3a73f2aece1f854e0ba55b7c8b0,3,7,0,0,0,0
seeact_results.json,0e42c3a73f2aece1f854e0ba55b7c8b0,4,7,0,0,0,0
seeact_results.json,0e5536aaad9d3462b06cf725e6ed535a,2,25,11,11,0,0
seeact_results.json,0e5536aaad9d3462b06cf725e6ed535a,3,25,9,9,0,0
seeact_results.json,0e5536aaad9d3462b06cf725e6ed535a,4,25,1,1,0,0
seeact_results.json,11857213ca01510f12813740afd59918,2,25,15,15,0,0
seeact_results.json,11857213ca01510f12813740afd59918,3,25,11,11,0,0
seeact_results.json,11857213ca01510f12813740afd59918,4,25,2,2,0,0
seeact_results.json,11abb668c751dd56bb41f296a8bb3a13,2,25,23,23,0,0
seeact_results.json,11abb668c751dd56bb41f296a8bb3a13,3,25,22,22,0,0
seeact_results.json,11abb668c751dd56bb41f296a8bb3a13,4,25,14,14,0,0
seeact_results.json,1223b07536a87e0170ff87cbbebd1d3c,2,3,3,3,0,0
seeact_results.json,1223b07536a87e0170ff87cbbebd1d3c,3,3,3,3,0,0
seeact_results.json,1223b07536a87e0170ff87cbbebd1d3c,4,3,0,0,0,0
seeact_results.json,123e8c2fc453f55fadd1d0b9aaf94df4,2,4,2,2,0,0
seeact_results.json,123e8c2fc453f55fadd1d0b9aaf94df4,3,4,2,2,0,0
seeact_results.json,123e8c2fc453f55fadd1d0b9aaf94df4,4,4,1,1,0,0
seeact_results.json,157f4a79d55e8fa3fd55ba772ba40fbc,2,25,0,0,0,0
seeact_results.json,157f4a79d55e8fa3fd55ba772ba40fbc,3,25,0,0,0,0
seeact_results.json,157f4a79d55e8fa3fd55ba772ba40fbc,4,25,0,0,0,0
seeact_results.json,15be05973fba714e490cd9c884e4f072,2,7,3,3,0,0
seeact_results.json,15be05973fba714e490cd9c884e4f072,3,7,3,3,0,0
seeact_results.json,15be05973fba714e490cd9c884e4f072,4,7,2,2,0,0
seeact_results.json,16200f51d63f0a47a58fa17acd49e368,2,7,4,4,0,0
seeact_results.json,16200f51d63f0a47a58fa17acd49e368,3,7,4,4,0,0
seeact_results.json,16200f51d63f0a47a58fa17acd49e368,4,7,4,4,0,0
seeact_results.json,180ed2ec377ef3a4af9035a21522091a,2,25,24,24,0,0
seeact_results.json,180ed2ec377ef3a4af9035a21522091a,3,25,22,22,0,0
seeact_results.json,180ed2ec377ef3a4af9035a21522091a,4,25,13,13,0,0
seeact_results.json,1ab384fb3a791edfb410213cc6b82151,2,7,1,1,0,0
seeact_results.json,1ab384fb3a791edfb410213cc6b82151,3,7,0,0,0,0
seeact_results.json,1ab384fb3a791edfb410213cc6b82151,4,7,0,0,0,0
seeact_results.json,1aeca99e6a60b0e3aefb3ef212bdce79,2,10,7,7,0,0
seeact_results.json,1aeca99e6a60b0e3aefb3ef212bdce79,3,10,3,3,0,0
seeact_results.json,1aeca99e6a60b0e3aefb3ef212bdce79,4,10,1,1,0,0
seeact_results.json,1b867afecf072cb877ebfa4069263746,2,25,0,0,0,0
seeact_results.json,1b867afecf072cb877ebfa4069263746,3,25,0,0,0,0
seeact_results.json,1b867afecf072cb877ebfa4069263746,4,25,0,0,0,0
seeact_results.json,1bc154377120ec15b18dbabdba49c741,2,18,9,9,0,0
seeact_results.json,1bc154377120ec15b18dbabdba49c741,3,18,6,6,0,0
seeact_results.json,1bc154377120ec15b18dbabdba49c741,4,18,0,0,0,0
seeact_results.json,1c3b747ae12ccee895745f82e3f2ef8a,2,16,6,6,0,0
seeact_results.json,1c3b747ae12ccee895745f82e3f2ef8a,3,16,6,6,0,0
seeact_results.json,1c3b747ae12ccee895745f82e3f2ef8a,4,16,2,2,0,0
seeact_results.json,1df24ec81137386d6476bcf343a79012,2,4,3,3,0,0
seeact_results.json,1df24ec81137386d6476bcf343a79012,3,4,3,3,0,0
seeact_results.json,1df24ec81137386d6476bcf343a79012,4,4,0,0,0,0
seeact_results.json,1fc28d91d25ccd1c6ba268101326a654,2,4,3,3,0,0
seeact_results.json,1fc28d91d25ccd1c6ba268101326a654,3,4,3,3,0,0
seeact_results.json,1fc28d91d25ccd1c6ba268101326a654,4,4,2,2,0,0
seeact_results.json,207e933d1bba815bcb58664b5d82c085,2,25,8,8,0,0
seeact_results.json,207e933d1bba815bcb58664b5d82c085,3,25,1,1,0,0
seeact_results.json,207e933d1bba815bcb58664b5d82c085,4,25,0,0,0,0
seeact_results.json,20a460a8fe1971b84411c5b1e6ac4186,2,25,21,21,0,0
seeact_results.json,20a460a8fe1971b84411c5b1e6ac4186,3,25,19,19,0,0
seeact_results.json,20a460a8fe1971b84411c5b1e6ac4186,4,25,7,7,0,0
seeact_results.json,2207bb4f21786690cfed20b37253fb8b,2,20,5,5,0,0
seeact_results.json,2207bb4f21786690cfed20b37253fb8b,3,20,1,1,0,0
seeact_results.json,2207bb4f21786690cfed20b37253fb8b,4,20,0,0,0,0
seeact_results.json,2218042362d8fae73756eb309848c2b2,2,25,17,17,0,0
seeact_results.json,2218042362d8fae73756eb309848c2b2,3,25,14,14,0,0
seeact_results.json,2218042362d8fae73756eb309848c2b2,4,25,1,1,0,0
seeact_results.json,23204728192da9f73197a613d9681c18,2,25,22,22,0,0
seeact_results.json,23204728192da9f73197a613d9681c18,3,25,22,22,0,0
seeact_results.json,23204728192da9f73197a613d9681c18,4,25,22,22,0,0
seeact_results.json,239a29bde438fe44fe17fe1390ef1634,2,25,0,0,0,0
seeact_results.json,239a29bde438fe44fe17fe1390ef1634,3,25,0,0,0,0
seeact_results.json,239a29bde438fe44fe17fe1390ef1634,4,25,0,0,0,0
seeact_results.json,246d654fab7c31d9651007e39e75f74f,2,9,6,6,0,0
seeact_results.json,246d654fab7c31d9651007e39e75f74f,3,9,6,6,0,0
seeact_results.json,246d654fab7c31d9651007e39e75f74f,4,9,2,2,0,0
seeact_results.json,2532fd402d3c741b79894e6ff2269f53,2,25,8,8,0,0
seeact_results.json,2532fd402d3c741b79894e6ff2269f53,3,25,7,7,0,0
seeact_results.json,2532fd402d3c741b79894e6ff2269f53,4,25,6,6,0,0
seeact_results.json,255bf27c43fd3f9254d6b81a5f36d3a9,2,25,18,18,0,0
seeact_results.json,255bf27c43fd3f9254d6b81a5f36d3a9,3,25,12,12,0,0
seeact_results.json,255bf27c43fd3f9254d6b81a5f36d3a9,4,25,1,1,0,0
seeact_results.json,26784156ae9859a0dd6c5920eb106f91,2,25,23,23,0,0
seeact_results.json,26784156ae9859a0dd6c5920eb106f91,3,25,22,22,0,0
seeact_results.json,26784156ae9859a0dd6c5920eb106f91,4,25,15,15,0,0
seeact_results.json,26810ed9c123a62992e3eed31db3c5ee,2,3,3,3,0,0
seeact_results.json,26810ed9c123a62992e3eed31db3c5ee,3,3,2,2,0,0
seeact_results.json,26810ed9c123a62992e3eed31db3c5ee,4,3,2,2,0,0
seeact_results.json,26a0e5c21c145dd8448aa92f35bec5ea,2,9,6,6,0,0
seeact_results.json,26a0e5c21c145dd8448aa92f35bec5ea,3,9,4,4,0,0
seeact_results.json,26a0e5c21c145dd8448aa92f35bec5ea,4,9,2,2,0,0
seeact_results.json,271b36efd4346721b5542488ff997042,2,7,6,6,0,0
seeact_results.json,271b36efd4346721b5542488ff997042,3,7,2,2,0,0
seeact_results.json,271b36efd4346721b5542488ff997042,4,7,0,0,0,0
seeact_results.json,28e7574e7bd6d14f36d2988a5ef2bd23,2,25,22,22,0,0
seeact_results.json,28e7574e7bd6d14f36d2988a5ef2bd23,3,25,20,20,0,0
seeact_results.json,28e7574e7bd6d14f36d2988a5ef2bd23,4,25,0,0,0,0
seeact_results.json,29526b17a32485742b5ab63507e99417,2,5,5,5,0,0
seeact_results.json,29526b17a32485742b5ab63507e99417,3,5,5,5,0,0
seeact_results.json,29526b17a32485742b5ab63507e99417,4,5,3,3,0,0
seeact_results.json,29b7372d5a3884a2ba831af2d117af3c,2,4,1,1,0,0
seeact_results.json,29b7372d5a3884a2ba831af2d117af3c,3,4,1,1,0,0
seeact_results.json,29b7372d5a3884a2ba831af2d117af3c,4,4,1,1,0,0
seeact_results.json,2c20d87a046fadcb6ff07ee877bfbf37,2,4,1,1,0,0
seeact_results.json,2c20d87a046fadcb6ff07ee877bfbf37,3,4,0,0,0,0
seeact_results.json,2c20d87a046fadcb6ff07ee877bfbf37,4,4,0,0,0,0
seeact_results.json,2c8ef01a92c71ba9ef2e59bb17eea2b3,2,2,0,0,0,0
seeact_results.json,2c8ef01a92c71ba9ef2e59bb17eea2b3,3,2,0,0,0,0
seeact_results.json,2c8ef01a92c71ba9ef2e59bb17eea2b3,4,2,0,0,0,0
seeact_results.json,2d5a7f95f951a26838289dfd629ae850,2,6,5,5,0,0
seeact_results.json,2d5a7f95f951a26838289dfd629ae850,3,6,3,3,0,0
seeact_results.json,2d5a7f95f951a26838289dfd629ae850,4,6,3,3,0,0
seeact_results.json,2dd41b1d0e8f389d0683f4a4627abfe6,2,25,14,14,0,0
seeact_results.json,2dd41b1d0e8f389d0683f4a4627abfe6,3,25,9,9,0,0
seeact_results.json,2dd41b1d0e8f389d0683f4a4627abfe6,4,25,2,2,0,0
seeact_results.json,2e4e21cf1449c6894b17d571c47b77ea,2,25,18,18,0,0
